node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACAA1	ACADM	9606.ENSP00000333664	9606.ENSP00000359871	0	0	0	0	0.162	0	0	0	0.162
ACAA1	ACADVL	9606.ENSP00000333664	9606.ENSP00000438689	0	0	0	0	0.201	0	0	0	0.201
ACAA1	HADHA	9606.ENSP00000333664	9606.ENSP00000370023	0	0	0	0	0.166	0.296	0	0	0.387
ACAA1	HADH	9606.ENSP00000333664	9606.ENSP00000474560	0	0	0	0	0.156	0.350	0	0	0.427
ACAA2	HSD17B10	9606.ENSP00000285093	9606.ENSP00000168216	0	0	0	0	0.188	0.384	0	0	0.479
ACAA2	UQCRC1	9606.ENSP00000285093	9606.ENSP00000203407	0	0	0	0	0.088	0	0	0	0.088
ACAA2	TECR	9606.ENSP00000285093	9606.ENSP00000215567	0	0	0	0	0.087	0	0	0	0.086
ACAA2	ACO2	9606.ENSP00000285093	9606.ENSP00000216254	0	0	0	0	0.109	0.817	0	0	0.830
ACAA2	GAPDHS	9606.ENSP00000285093	9606.ENSP00000222286	0	0	0	0	0.065	0	0	0	0.064
ACAA2	GAPDH	9606.ENSP00000285093	9606.ENSP00000229239	0	0	0	0	0.065	0	0	0	0.064
ACAA2	EHHADH	9606.ENSP00000285093	9606.ENSP00000231887	0	0	0	0	0.152	0.296	0	0	0.377
ACAA2	ACADL	9606.ENSP00000285093	9606.ENSP00000233710	0	0	0	0	0.189	0	0	0	0.189
ACAA2	ACOT2	9606.ENSP00000285093	9606.ENSP00000238651	0	0	0	0	0.061	0	0	0	0.060
ACAA2	ACADS	9606.ENSP00000285093	9606.ENSP00000242592	0	0	0	0	0.205	0	0	0	0.205
ACAA2	GOT2	9606.ENSP00000285093	9606.ENSP00000245206	0	0	0	0	0.090	0	0	0	0.090
ACAA2	RPS16	9606.ENSP00000285093	9606.ENSP00000251453	0	0	0	0	0.061	0	0	0	0.060
ACAA2	ATP5B	9606.ENSP00000285093	9606.ENSP00000262030	0	0	0	0	0.107	0	0	0	0.107
ACAA2	RPL8	9606.ENSP00000285093	9606.ENSP00000262584	0	0	0	0	0.063	0	0	0	0.062
ACAA2	CAD	9606.ENSP00000285093	9606.ENSP00000264705	0	0	0	0	0.061	0	0	0	0.060
ACAA2	VDAC1	9606.ENSP00000285093	9606.ENSP00000265333	0	0	0	0	0.129	0.713	0	0	0.739
ACAA2	ACAT1	9606.ENSP00000285093	9606.ENSP00000265838	0	0	0	0.870	0.187	0.512	0	0	0.586
ACAA2	GLUD1	9606.ENSP00000285093	9606.ENSP00000277865	0	0	0	0	0.106	0	0	0	0.106
ACAA2	RPS3	9606.ENSP00000285093	9606.ENSP00000278572	0	0	0	0	0.095	0	0	0	0.095
ACAA2	MT-CO1	9606.ENSP00000285093	9606.ENSP00000354499	0	0	0	0	0.059	0	0	0	0.058
ACAA2	ATP5O	9606.ENSP00000285093	9606.ENSP00000290299	0	0	0	0	0.092	0	0	0	0.092
ACAA2	RPS23	9606.ENSP00000285093	9606.ENSP00000296674	0	0	0	0	0.063	0	0	0	0.062
ACAA2	COX5A	9606.ENSP00000285093	9606.ENSP00000317780	0	0	0	0	0.089	0	0	0	0.089
ACAA2	GLUD2	9606.ENSP00000285093	9606.ENSP00000327589	0	0	0	0	0.063	0	0	0	0.062
ACAA2	ACOT1	9606.ENSP00000285093	9606.ENSP00000311224	0	0	0	0	0.061	0	0	0	0.060
ACAA2	HBD	9606.ENSP00000285093	9606.ENSP00000369654	0	0	0	0	0	0	0	0	0.041
ACAA2	ATP5C1	9606.ENSP00000285093	9606.ENSP00000349142	0	0	0	0	0.108	0	0	0	0.108
ACAA2	COX4I1	9606.ENSP00000285093	9606.ENSP00000457513	0	0	0	0	0.083	0	0	0	0.083
ACAA2	GPT	9606.ENSP00000285093	9606.ENSP00000378408	0	0	0	0	0.208	0	0	0	0.208
ACAA2	ACOT7	9606.ENSP00000285093	9606.ENSP00000367086	0	0	0	0	0	0	0	0	0.041
ACAA2	CYC1	9606.ENSP00000285093	9606.ENSP00000317159	0	0	0	0	0.121	0	0	0	0.121
ACAA2	CYCS	9606.ENSP00000285093	9606.ENSP00000307786	0	0	0	0	0.106	0	0	0	0.106
ACAA2	GPT2	9606.ENSP00000285093	9606.ENSP00000345282	0	0	0	0	0.208	0	0	0	0.208
ACAA2	PHB	9606.ENSP00000285093	9606.ENSP00000479488	0	0	0	0	0.123	0	0	0	0.123
ACAA2	IDH2	9606.ENSP00000285093	9606.ENSP00000331897	0	0	0	0	0.186	0	0	0	0.185
ACAA2	TUFM	9606.ENSP00000285093	9606.ENSP00000322439	0	0	0	0	0.239	0	0	0	0.239
ACAA2	MT-CO3	9606.ENSP00000285093	9606.ENSP00000354982	0	0	0	0	0.053	0	0	0	0.052
ACAA2	IDH1	9606.ENSP00000285093	9606.ENSP00000390265	0	0	0	0	0.203	0	0	0	0.203
ACAA2	VAMP2	9606.ENSP00000285093	9606.ENSP00000314214	0	0	0	0	0.052	0.387	0	0	0.394
ACAA2	ATP5A1	9606.ENSP00000285093	9606.ENSP00000381736	0	0	0	0	0.230	0	0	0	0.230
ACAA2	MDH2	9606.ENSP00000285093	9606.ENSP00000327070	0	0	0	0	0.249	0.061	0	0	0.265
ACAA2	UQCRFS1	9606.ENSP00000285093	9606.ENSP00000306397	0	0	0	0	0.110	0	0	0	0.110
ACAA2	ACSL6	9606.ENSP00000285093	9606.ENSP00000368566	0	0	0	0	0.443	0	0	0	0.443
ACAA2	MDH1	9606.ENSP00000285093	9606.ENSP00000438144	0	0	0	0	0.249	0.050	0	0	0.256
ACAA2	ACAT2	9606.ENSP00000285093	9606.ENSP00000356015	0	0	0	0.899	0.090	0	0	0	0.090
ACAA2	HADHB	9606.ENSP00000285093	9606.ENSP00000325136	0	0	0	0.808	0.552	0	0	0	0.552
ACAA2	HMGCS1	9606.ENSP00000285093	9606.ENSP00000322706	0	0	0	0	0.143	0.370	0	0	0.437
ACAA2	ACOX1	9606.ENSP00000285093	9606.ENSP00000293217	0	0	0	0	0.158	0	0	0	0.157
ACAA2	HMGCS2	9606.ENSP00000285093	9606.ENSP00000358414	0	0	0	0	0.143	0.370	0	0	0.437
ACAA2	ACADVL	9606.ENSP00000285093	9606.ENSP00000438689	0	0	0	0	0.209	0	0	0	0.209
ACAA2	HADHA	9606.ENSP00000285093	9606.ENSP00000370023	0	0	0	0	0.289	0.296	0	0	0.478
ACAA2	HADH	9606.ENSP00000285093	9606.ENSP00000474560	0	0	0	0	0.295	0.350	0	0	0.522
ACAA2	ACADM	9606.ENSP00000285093	9606.ENSP00000359871	0	0	0	0	0.850	0	0	0	0.850
ACADL	HSD17B10	9606.ENSP00000233710	9606.ENSP00000168216	0	0	0	0	0.063	0	0	0	0.062
ACADL	UQCRC1	9606.ENSP00000233710	9606.ENSP00000203407	0	0	0	0	0.062	0.056	0	0	0.076
ACADL	ACO2	9606.ENSP00000233710	9606.ENSP00000216254	0	0	0	0	0.064	0.050	0	0	0.072
ACADL	GAPDH	9606.ENSP00000233710	9606.ENSP00000229239	0	0	0	0	0	0	0	0	0.041
ACADL	EHHADH	9606.ENSP00000233710	9606.ENSP00000231887	0	0	0	0	0.123	0.085	0	0	0.163
ACADL	APOE	9606.ENSP00000233710	9606.ENSP00000252486	0	0	0	0	0	0	0	0	0.041
ACADL	ATP5J	9606.ENSP00000233710	9606.ENSP00000389649	0	0	0	0	0.061	0	0	0	0.060
ACADL	MT-CO1	9606.ENSP00000233710	9606.ENSP00000354499	0	0	0	0	0	0	0	0	0.041
ACADL	GPT	9606.ENSP00000233710	9606.ENSP00000378408	0	0	0	0	0.066	0	0	0	0.065
ACADL	TUFM	9606.ENSP00000233710	9606.ENSP00000322439	0	0	0	0	0.050	0	0	0	0.049
ACADL	DDHD1	9606.ENSP00000233710	9606.ENSP00000327104	0	0	0	0	0.062	0	0	0	0.061
ACADL	UQCRFS1	9606.ENSP00000233710	9606.ENSP00000306397	0	0	0	0	0.063	0.089	0	0	0.109
ACADL	COX5B	9606.ENSP00000233710	9606.ENSP00000258424	0	0	0	0	0	0.059	0	0	0.058
ACADL	MDH1	9606.ENSP00000233710	9606.ENSP00000438144	0	0	0	0	0.064	0	0	0	0.063
ACADL	GLUD1	9606.ENSP00000233710	9606.ENSP00000277865	0	0	0	0	0.098	0	0	0	0.098
ACADL	GLUD2	9606.ENSP00000233710	9606.ENSP00000327589	0	0	0	0	0.098	0	0	0	0.098
ACADL	IDH1	9606.ENSP00000233710	9606.ENSP00000390265	0	0	0	0	0.064	0.050	0	0	0.072
ACADL	COX7C	9606.ENSP00000233710	9606.ENSP00000425759	0	0	0	0	0	0	0	0	0.041
ACADL	APP	9606.ENSP00000233710	9606.ENSP00000284981	0	0	0	0	0	0.180	0	0	0.179
ACADL	IDH2	9606.ENSP00000233710	9606.ENSP00000331897	0	0	0	0	0.063	0.050	0	0	0.071
ACADL	ACOT7	9606.ENSP00000233710	9606.ENSP00000367086	0	0	0	0	0.061	0	0	0	0.060
ACADL	ACOT1	9606.ENSP00000233710	9606.ENSP00000311224	0	0	0	0	0.047	0	0	0	0.046
ACADL	ATP5B	9606.ENSP00000233710	9606.ENSP00000262030	0	0	0	0	0.063	0.050	0	0	0.071
ACADL	HMGCS1	9606.ENSP00000233710	9606.ENSP00000322706	0	0	0	0	0	0	0	0	0.041
ACADL	ATP5C1	9606.ENSP00000233710	9606.ENSP00000349142	0	0	0	0	0.061	0.050	0	0	0.069
ACADL	ACOT4	9606.ENSP00000233710	9606.ENSP00000323071	0	0	0	0	0.062	0	0	0	0.061
ACADL	CYCS	9606.ENSP00000233710	9606.ENSP00000307786	0	0	0	0	0.063	0	0	0	0.062
ACADL	ATP5A1	9606.ENSP00000233710	9606.ENSP00000381736	0	0	0	0	0	0.051	0	0	0.050
ACADL	STOML2	9606.ENSP00000233710	9606.ENSP00000348886	0	0	0	0	0.061	0	0	0	0.060
ACADL	ACAT2	9606.ENSP00000233710	9606.ENSP00000356015	0	0	0	0	0.309	0	0	0	0.309
ACADL	COX4I1	9606.ENSP00000233710	9606.ENSP00000457513	0	0	0	0	0.061	0.054	0	0	0.073
ACADL	GOT2	9606.ENSP00000233710	9606.ENSP00000245206	0	0	0	0	0.133	0	0	0	0.132
ACADL	MDH2	9606.ENSP00000233710	9606.ENSP00000327070	0	0	0	0	0.120	0	0	0	0.120
ACADL	ACOT2	9606.ENSP00000233710	9606.ENSP00000238651	0	0	0	0	0.047	0	0	0	0.046
ACADL	ACAT1	9606.ENSP00000233710	9606.ENSP00000265838	0	0	0	0	0.365	0	0	0	0.365
ACADL	HMGCS2	9606.ENSP00000233710	9606.ENSP00000358414	0	0	0	0	0.061	0	0	0	0.060
ACADL	HADH	9606.ENSP00000233710	9606.ENSP00000474560	0	0	0	0	0.230	0	0	0	0.229
ACADL	ACADS	9606.ENSP00000233710	9606.ENSP00000242592	0	0	0	0.814	0.143	0	0	0	0.143
ACADL	ACADVL	9606.ENSP00000233710	9606.ENSP00000438689	0	0	0	0.725	0.158	0	0	0	0.157
ACADL	ACADM	9606.ENSP00000233710	9606.ENSP00000359871	0	0	0	0.779	0.460	0	0	0	0.459
ACADL	ACOX1	9606.ENSP00000233710	9606.ENSP00000293217	0	0	0	0	0.065	0	0	0	0.064
ACADL	ACSL6	9606.ENSP00000233710	9606.ENSP00000368566	0	0	0	0	0.137	0.087	0	0	0.178
ACADL	HADHA	9606.ENSP00000233710	9606.ENSP00000370023	0	0	0	0	0.123	0.085	0	0	0.163
ACADL	HADHB	9606.ENSP00000233710	9606.ENSP00000325136	0	0	0	0	0.176	0	0	0	0.175
ACADM	HSD17B10	9606.ENSP00000359871	9606.ENSP00000168216	0	0	0	0	0.268	0	0	0	0.268
ACADM	UQCRC1	9606.ENSP00000359871	9606.ENSP00000203407	0	0	0	0	0.120	0.056	0	0	0.134
ACADM	ATP5D	9606.ENSP00000359871	9606.ENSP00000215375	0	0	0	0	0.124	0	0	0	0.124
ACADM	TECR	9606.ENSP00000359871	9606.ENSP00000215567	0	0	0	0	0.064	0.377	0	0	0.392
ACADM	MAPK1	9606.ENSP00000359871	9606.ENSP00000215832	0	0	0	0	0	0	0	0	0.041
ACADM	ACO2	9606.ENSP00000359871	9606.ENSP00000216254	0	0	0	0	0.082	0.050	0	0	0.091
ACADM	C1QBP	9606.ENSP00000359871	9606.ENSP00000225698	0	0	0	0	0.101	0	0	0	0.101
ACADM	GAPDH	9606.ENSP00000359871	9606.ENSP00000229239	0	0	0	0	0	0	0	0	0.041
ACADM	EHHADH	9606.ENSP00000359871	9606.ENSP00000231887	0	0	0	0	0.123	0.085	0	0	0.163
ACADM	ACOT2	9606.ENSP00000359871	9606.ENSP00000238651	0	0	0	0	0.078	0	0	0	0.078
ACADM	ACADS	9606.ENSP00000359871	9606.ENSP00000242592	0	0	0	0.858	0.082	0	0	0	0.082
ACADM	GOT2	9606.ENSP00000359871	9606.ENSP00000245206	0	0	0	0	0.069	0	0	0	0.069
ACADM	COX6B1	9606.ENSP00000359871	9606.ENSP00000246554	0	0	0	0	0.072	0	0	0	0.072
ACADM	PMPCB	9606.ENSP00000359871	9606.ENSP00000249269	0	0	0	0	0.160	0.056	0	0	0.173
ACADM	APOE	9606.ENSP00000359871	9606.ENSP00000252486	0	0	0	0	0.059	0	0	0	0.058
ACADM	COX5B	9606.ENSP00000359871	9606.ENSP00000258424	0	0	0	0	0.076	0.059	0	0	0.093
ACADM	ATP5B	9606.ENSP00000359871	9606.ENSP00000262030	0	0	0	0	0.153	0.050	0	0	0.160
ACADM	VDAC1	9606.ENSP00000359871	9606.ENSP00000265333	0	0	0	0	0.086	0.363	0	0	0.392
ACADM	ACAT1	9606.ENSP00000359871	9606.ENSP00000265838	0	0	0	0	0.422	0	0	0	0.422
ACADM	GLUD1	9606.ENSP00000359871	9606.ENSP00000277865	0	0	0	0	0.164	0	0	0	0.164
ACADM	ATP5O	9606.ENSP00000359871	9606.ENSP00000290299	0	0	0	0	0.195	0	0	0	0.195
ACADM	ATP5J2	9606.ENSP00000359871	9606.ENSP00000292475	0	0	0	0	0.184	0	0	0	0.183
ACADM	ACOX1	9606.ENSP00000359871	9606.ENSP00000293217	0	0	0	0	0.082	0	0	0	0.082
ACADM	ATP5H	9606.ENSP00000359871	9606.ENSP00000301587	0	0	0	0	0.205	0	0	0	0.205
ACADM	UQCRFS1	9606.ENSP00000359871	9606.ENSP00000306397	0	0	0	0	0.183	0.089	0	0	0.224
ACADM	CYCS	9606.ENSP00000359871	9606.ENSP00000307786	0	0	0	0	0.189	0	0	0	0.189
ACADM	ACOT1	9606.ENSP00000359871	9606.ENSP00000311224	0	0	0	0	0.074	0	0	0	0.074
ACADM	CYC1	9606.ENSP00000359871	9606.ENSP00000317159	0	0	0	0	0.133	0	0	0	0.133
ACADM	COX5A	9606.ENSP00000359871	9606.ENSP00000317780	0	0	0	0	0.139	0.059	0	0	0.155
ACADM	HMGCS1	9606.ENSP00000359871	9606.ENSP00000322706	0	0	0	0	0	0	0	0	0.041
ACADM	ACOT4	9606.ENSP00000359871	9606.ENSP00000323071	0	0	0	0	0.061	0	0	0	0.060
ACADM	HADHB	9606.ENSP00000359871	9606.ENSP00000325136	0	0	0	0	0.590	0	0	0	0.590
ACADM	MDH2	9606.ENSP00000359871	9606.ENSP00000327070	0	0	0	0	0.188	0	0	0	0.188
ACADM	OLIG2	9606.ENSP00000359871	9606.ENSP00000331040	0	0	0	0	0	0	0	0	0.041
ACADM	IDH2	9606.ENSP00000359871	9606.ENSP00000331897	0	0	0	0	0.081	0.050	0	0	0.089
ACADM	SNCA	9606.ENSP00000359871	9606.ENSP00000338345	0	0	0	0	0	0	0	0	0.041
ACADM	GPT2	9606.ENSP00000359871	9606.ENSP00000345282	0	0	0	0	0.341	0	0	0	0.341
ACADM	STOML2	9606.ENSP00000359871	9606.ENSP00000348886	0	0	0	0	0.131	0	0	0	0.131
ACADM	ATP5C1	9606.ENSP00000359871	9606.ENSP00000349142	0	0	0	0	0.262	0.401	0	0	0.539
ACADM	MT-CO1	9606.ENSP00000359871	9606.ENSP00000354499	0	0	0	0	0.065	0	0	0	0.064
ACADM	ACAT2	9606.ENSP00000359871	9606.ENSP00000356015	0	0	0	0	0.158	0	0	0	0.157
ACADM	HMGCS2	9606.ENSP00000359871	9606.ENSP00000358414	0	0	0	0	0.061	0	0	0	0.060
ACADM	ATP5F1	9606.ENSP00000359871	9606.ENSP00000358737	0	0	0	0	0.374	0	0	0	0.374
ACADM	COX7C	9606.ENSP00000359871	9606.ENSP00000425759	0	0	0	0	0.134	0	0	0	0.133
ACADM	ACOT7	9606.ENSP00000359871	9606.ENSP00000367086	0	0	0	0	0.064	0	0	0	0.063
ACADM	COX6C	9606.ENSP00000359871	9606.ENSP00000428895	0	0	0	0	0.100	0.059	0	0	0.116
ACADM	ESR1	9606.ENSP00000359871	9606.ENSP00000405330	0	0	0	0	0	0	0	0	0.041
ACADM	NPPC	9606.ENSP00000359871	9606.ENSP00000387159	0	0	0	0	0	0	0	0	0.041
ACADM	ATP5A1	9606.ENSP00000359871	9606.ENSP00000381736	0	0	0	0	0.188	0.051	0	0	0.196
ACADM	ATP5J	9606.ENSP00000359871	9606.ENSP00000389649	0	0	0	0	0.178	0	0	0	0.177
ACADM	SYN2	9606.ENSP00000359871	9606.ENSP00000480050	0	0	0	0	0	0	0	0	0.041
ACADM	IDH1	9606.ENSP00000359871	9606.ENSP00000390265	0	0	0	0	0.126	0.050	0	0	0.134
ACADM	GABRA1	9606.ENSP00000359871	9606.ENSP00000393097	0	0	0	0	0	0	0	0	0.041
ACADM	MDH1	9606.ENSP00000359871	9606.ENSP00000438144	0	0	0	0	0.257	0	0	0	0.257
ACADM	COX4I1	9606.ENSP00000359871	9606.ENSP00000457513	0	0	0	0	0.102	0.054	0	0	0.114
ACADM	GPT	9606.ENSP00000359871	9606.ENSP00000378408	0	0	0	0	0.341	0	0	0	0.341
ACADM	ACSL6	9606.ENSP00000359871	9606.ENSP00000368566	0	0	0	0	0.456	0.087	0	0	0.482
ACADM	ACADVL	9606.ENSP00000359871	9606.ENSP00000438689	0	0	0	0.730	0.211	0	0	0	0.211
ACADM	HADH	9606.ENSP00000359871	9606.ENSP00000474560	0	0	0	0	0.298	0	0	0	0.298
ACADM	HADHA	9606.ENSP00000359871	9606.ENSP00000370023	0	0	0	0	0.264	0.085	0	0	0.298
ACADS	HSD17B10	9606.ENSP00000242592	9606.ENSP00000168216	0	0	0	0	0.064	0	0	0	0.063
ACADS	UQCRC1	9606.ENSP00000242592	9606.ENSP00000203407	0	0	0	0	0.167	0.056	0	0	0.180
ACADS	ATP5D	9606.ENSP00000242592	9606.ENSP00000215375	0	0	0	0	0.101	0	0	0	0.101
ACADS	ACO2	9606.ENSP00000242592	9606.ENSP00000216254	0	0	0	0	0.089	0.050	0	0	0.097
ACADS	GAPDH	9606.ENSP00000242592	9606.ENSP00000229239	0	0	0	0	0.061	0	0	0	0.060
ACADS	EHHADH	9606.ENSP00000242592	9606.ENSP00000231887	0	0	0	0	0.123	0.085	0	0	0.163
ACADS	ACOT2	9606.ENSP00000242592	9606.ENSP00000238651	0	0	0	0	0.164	0	0	0	0.164
ACADS	MT-CO1	9606.ENSP00000242592	9606.ENSP00000354499	0	0	0	0	0	0	0	0	0.041
ACADS	GLUD1	9606.ENSP00000242592	9606.ENSP00000277865	0	0	0	0	0.061	0	0	0	0.060
ACADS	ATP5J	9606.ENSP00000242592	9606.ENSP00000389649	0	0	0	0	0.046	0	0	0	0.046
ACADS	VDAC1	9606.ENSP00000242592	9606.ENSP00000265333	0	0	0	0	0.063	0	0	0	0.062
ACADS	SNCA	9606.ENSP00000242592	9606.ENSP00000338345	0	0	0	0	0	0	0	0	0.041
ACADS	UQCRFS1	9606.ENSP00000242592	9606.ENSP00000306397	0	0	0	0	0.065	0.089	0	0	0.112
ACADS	HBB	9606.ENSP00000242592	9606.ENSP00000333994	0	0	0	0	0	0	0	0	0.041
ACADS	IDH1	9606.ENSP00000242592	9606.ENSP00000390265	0	0	0	0	0.064	0.050	0	0	0.072
ACADS	ATP5B	9606.ENSP00000242592	9606.ENSP00000262030	0	0	0	0	0.062	0.050	0	0	0.070
ACADS	TIMM50	9606.ENSP00000242592	9606.ENSP00000445806	0	0	0	0	0	0	0	0	0.041
ACADS	ACOT1	9606.ENSP00000242592	9606.ENSP00000311224	0	0	0	0	0.103	0	0	0	0.103
ACADS	MDH1	9606.ENSP00000242592	9606.ENSP00000438144	0	0	0	0	0.064	0	0	0	0.063
ACADS	ATP5A1	9606.ENSP00000242592	9606.ENSP00000381736	0	0	0	0	0.063	0.051	0	0	0.072
ACADS	PMPCB	9606.ENSP00000242592	9606.ENSP00000249269	0	0	0	0	0.141	0.056	0	0	0.154
ACADS	MT-CO2	9606.ENSP00000242592	9606.ENSP00000354876	0	0	0	0	0.045	0	0	0	0.045
ACADS	CPLX1	9606.ENSP00000242592	9606.ENSP00000305613	0	0	0	0	0	0	0	0	0.041
ACADS	IDH2	9606.ENSP00000242592	9606.ENSP00000331897	0	0	0	0	0.086	0.050	0	0	0.095
ACADS	MDH2	9606.ENSP00000242592	9606.ENSP00000327070	0	0	0	0	0.063	0	0	0	0.062
ACADS	HMGCS1	9606.ENSP00000242592	9606.ENSP00000322706	0	0	0	0	0	0	0	0	0.041
ACADS	HBD	9606.ENSP00000242592	9606.ENSP00000369654	0	0	0	0	0	0	0	0	0.041
ACADS	GOT2	9606.ENSP00000242592	9606.ENSP00000245206	0	0	0	0	0.129	0	0	0	0.129
ACADS	GPT	9606.ENSP00000242592	9606.ENSP00000378408	0	0	0	0	0.212	0	0	0	0.212
ACADS	CYCS	9606.ENSP00000242592	9606.ENSP00000307786	0	0	0	0	0.063	0	0	0	0.062
ACADS	HMGCS2	9606.ENSP00000242592	9606.ENSP00000358414	0	0	0	0	0.080	0	0	0	0.080
ACADS	ACADVL	9606.ENSP00000242592	9606.ENSP00000438689	0	0	0	0.812	0.218	0	0	0	0.218
